@relation 'random2.csv'

@attribute name string
@attribute timestamp numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric

@data
05.wav,11.980000,2.803683,2.557838,1.044495,1.958144,3.724011,5.261550,6.025782,4.696256,2.113417,3.527011
05.wav,12.000000,3.739807,1.343667,4.681786,2.825662,4.659280,7.022419,6.175308,5.437062,5.994612,3.731870
05.wav,12.020000,2.344555,1.168563,4.552082,4.717034,7.376602,6.536042,2.375455,2.618508,3.169440,5.744119
05.wav,12.040000,4.533521,2.574746,5.035927,2.730817,3.519387,3.992609,5.814569,3.823452,3.703718,5.899342
05.wav,12.060000,5.481966,0.368054,4.321878,2.926363,4.793290,6.346718,5.887063,1.602634,2.069719,3.572339
05.wav,12.080000,5.744106,3.855428,3.606168,2.563566,3.827211,3.155874,1.584852,2.783891,4.663403,2.223001
05.wav,12.100000,0.981288,2.718586,2.115139,4.486497,5.650225,6.713611,4.461261,3.136000,2.379125,3.928570
05.wav,12.120000,5.416684,2.151510,0.120016,1.927415,6.967599,4.914753,4.085338,2.820794,6.737039,2.734828
05.wav,12.140000,2.855479,3.034244,2.839800,4.085912,6.536290,7.103258,4.409348,4.807239,4.931179,3.247043
05.wav,12.160000,4.067949,4.442273,4.243479,2.922497,7.387518,6.502244,5.650426,2.904257,4.653017,1.989855
05.wav,12.180000,4.943598,0.273639,0.529500,4.862767,5.968096,5.128717,5.790145,4.466897,3.822746,3.218640
06.wav,0.000000,3.463038,4.080587,0.480218,3.498020,3.519732,6.855531,4.746549,2.567578,4.351540,3.139452
06.wav,0.020000,0.904208,1.437626,3.866919,1.864359,3.544905,4.927547,2.384929,2.558853,5.437401,5.440198
06.wav,0.040000,5.849683,2.918211,3.091873,1.002774,6.331469,5.261953,2.112328,1.935604,2.673354,4.363586
06.wav,0.060000,4.869762,4.057805,0.159943,5.140525,5.150479,5.416413,4.597742,3.711803,4.880510,2.277761
06.wav,0.080000,4.396541,0.890081,1.903839,1.273509,6.689981,4.052970,2.335214,5.021939,6.731138,3.920279
06.wav,0.100000,4.087466,4.179800,0.256734,3.369379,4.171116,5.488531,2.167897,2.608353,6.193831,4.626750
06.wav,0.120000,3.494377,3.530143,0.997353,0.854644,4.646516,7.159383,6.534788,2.856247,6.614872,1.537909
06.wav,0.140000,2.633853,2.532092,0.084503,3.551888,6.115639,4.368231,5.786221,5.398611,3.643702,1.121571
06.wav,0.160000,4.424819,0.304285,4.263688,3.924324,4.680897,4.519639,5.400375,3.220438,4.393924,5.498667
06.wav,0.180000,5.613482,4.502571,4.917366,1.540758,4.705920,2.692054,5.085589,4.929259,2.678061,4.014041
06.wav,0.200000,4.765318,2.679518,2.036767,3.154828,2.843169,6.379497,2.981278,4.086792,3.014240,4.177603
06.wav,0.220000,5.207267,1.306134,3.416992,0.684530,2.433342,4.591788,2.899150,4.358092,4.431394,2.983422
06.wav,0.240000,5.839864,0.282628,3.637736,4.006340,5.789611,5.885412,3.101987,3.090714,5.977658,5.831430
06.wav,0.260000,5.380141,4.872074,4.553406,3.469927,3.316290,5.689966,5.870154,2.790472,4.341258,2.105170
06.wav,0.280000,3.535483,0.648806,1.624232,5.524386,4.610367,6.028651,2.580585,2.026765,3.892771,5.624170
06.wav,0.300000,5.529147,1.272652,3.725191,1.194281,6.426008,4.330633,4.548344,3.928139,3.382277,2.428658
06.wav,0.320000,5.305701,2.025629,1.152193,0.937793,6.095078,5.468427,5.220812,1.324050,6.780623,5.231406
06.wav,0.340000,3.717981,4.401984,2.003475,3.775791,5.690149,5.660218,3.143285,3.568552,2.255551,2.180031
06.wav,0.360000,3.534696,0.921881,0.928769,0.780387,7.133680,4.032255,3.736144,4.227122,5.335173,3.315302
06.wav,0.380000,3.489812,2.736289,4.285965,3.347861,3.121985,7.431244,2.450640,4.448575,6.914221,1.269774
06.wav,0.400000,4.389660,3.799571,2.262145,3.297598,5.875909,5.320287,2.872747,6.102074,2.813989,4.176139
06.wav,0.420000,0.884976,4.372855,4.104999,2.978234,6.267234,6.128870,6.297827,2.654597,6.949946,5.431290
06.wav,0.440000,0.916143,1.703999,1.859523,3.263280,2.901191,2.614683,5.617479,1.718091,3.750540,4.660472
06.wav,0.460000,4.560993,2.866828,4.967345,3.604669,3.130086,3.466103,4.014411,5.495423,4.589533,1.865388
06.wav,0.480000,2.930062,0.920618,1.812070,5.639933,4.203078,6.534418,2.477358,2.757900,2.443862,4.166667
06.wav,0.500000,4.060187,1.754243,0.381396,5.067394,4.758251,3.135276,4.705721,5.371307,5.591707,4.414542
06.wav,0.520000,2.889134,3.188635,2.616361,1.451041,6.658870,4.238932,6.026809,2.928278,5.563286,4.922015
06.wav,0.540000,5.841416,4.756139,4.210651,2.737940,6.101280,4.051433,2.569930,1.870881,5.004925,1.892472
06.wav,0.560000,2.967494,3.252160,3.616387,3.937105,3.857828,2.591147,6.523724,3.824545,3.929836,4.715837
06.wav,0.580000,1.339609,5.112223,1.145998,3.188102,5.993049,3.904871,4.581970,4.556699,2.749892,1.490484
06.wav,0.600000,3.595436,0.588645,4.885367,0.812047,5.163842,7.301719,6.011651,2.561453,4.493664,4.195763
06.wav,0.620000,2.615099,0.309654,4.172223,5.112233,5.206554,3.213375,4.436575,3.125115,3.667865,2.320869
06.wav,0.640000,2.321229,0.233798,1.427079,3.712734,7.175287,4.878007,5.706783,2.514298,6.496686,3.852311
06.wav,0.660000,4.627216,1.275870,2.773827,2.624725,4.214830,5.587256,2.664582,4.286098,4.552251,5.285930
06.wav,0.680000,2.615575,1.189326,3.083842,2.821533,2.930018,5.231875,2.402659,1.285977,6.105167,1.172668
06.wav,0.700000,1.348171,1.883956,1.168383,3.950113,3.962494,4.673284,5.758713,1.711573,2.946119,4.209999
06.wav,0.720000,2.487147,2.696874,3.059499,2.338817,4.887003,4.480747,3.281671,6.005369,6.823236,5.607266
06.wav,0.740000,4.748332,4.754283,4.255648,2.235205,6.618681,3.077434,3.488069,3.808126,5.211350,3.650774
06.wav,0.760000,1.342916,1.013278,2.339862,0.891546,5.005710,5.218709,4.288493,2.812022,5.372817,3.080862
06.wav,0.780000,2.488442,4.528211,2.813642,2.265756,4.780313,4.146576,2.654316,3.255459,6.360616,1.256700
06.wav,0.800000,4.716306,3.458526,3.459232,2.001917,3.474022,5.189797,2.202774,1.612676,2.753665,5.258240
06.wav,0.820000,2.389041,4.690746,1.567952,3.556256,3.246731,2.518049,1.864721,5.736073,4.469265,1.632372
06.wav,0.840000,1.802740,2.975036,4.726951,1.855286,7.130453,6.363553,1.869160,5.612295,6.245576,1.714471
06.wav,0.860000,5.482635,4.934759,4.391350,0.697119,6.353446,5.798090,4.855874,3.980500,2.723346,4.123959
06.wav,0.880000,3.696718,1.997141,3.089308,1.280387,4.623362,6.895083,4.220540,2.739032,2.934954,4.465948
06.wav,0.900000,1.886516,2.716577,0.402670,3.143053,3.260202,2.804490,5.520578,5.728489,3.171891,2.623149
06.wav,0.920000,1.856432,1.076789,3.172226,4.206068,4.782995,6.796319,5.067934,2.356328,4.359836,1.892276
06.wav,0.940000,2.433472,3.784094,0.657427,4.300608,6.959924,6.324389,3.488281,4.265195,6.200716,3.228377
06.wav,0.960000,5.276474,2.233628,2.278756,4.545805,4.359971,4.218321,4.652662,1.961245,6.161715,4.576850
06.wav,0.980000,4.452808,2.647243,3.595101,4.989817,4.218502,6.649307,5.250551,2.803264,3.918790,4.677153
06.wav,1.000000,3.482227,2.521757,0.880859,4.725757,3.227680,5.669524,3.654323,2.734664,4.166283,5.348854
06.wav,1.020000,1.168179,3.930691,4.209807,1.746724,5.267791,3.993904,2.047197,5.122326,2.817989,2.397650
06.wav,1.040000,1.125788,2.896980,4.055850,1.911671,4.127075,5.291098,6.120776,4.034866,3.997321,5.987367
06.wav,1.060000,3.049189,2.049542,3.180834,3.122532,2.695705,6.379783,4.003993,3.377283,5.090532,5.401709
06.wav,1.080000,3.614112,3.931561,4.652502,1.787139,2.504111,2.590959,5.594387,2.230145,6.801556,3.769093
06.wav,1.100000,1.005972,1.101201,4.538633,1.950259,5.444617,3.674927,1.595973,2.152931,5.145535,1.356640
06.wav,1.120000,4.219361,1.339794,4.393804,1.844204,7.385870,3.068395,5.487653,4.674594,6.303738,3.099198
06.wav,1.140000,4.547224,3.765309,0.319282,1.068803,3.228067,4.292939,2.181261,2.261540,2.635772,2.746149
06.wav,1.160000,5.561964,1.833658,4.852960,1.223530,5.742385,6.377157,3.945567,1.676403,5.166991,4.469898
06.wav,1.180000,4.041870,2.473198,2.510354,5.220268,6.640039,5.725966,6.418909,2.361790,3.040435,4.114040
06.wav,1.200000,2.933035,2.184529,1.475921,1.439732,4.726016,6.002211,4.827291,6.140679,4.907011,1.828027
06.wav,1.220000,2.114338,2.791084,2.230295,2.807675,3.291333,4.348424,5.386898,4.921086,5.297568,5.864294
06.wav,1.240000,3.313588,4.800395,3.837464,5.542899,4.677098,5.684565,4.978897,4.874521,6.433076,4.065063
06.wav,1.260000,5.318875,4.952223,0.625036,2.205745,4.208575,5.992051,2.470492,3.006576,2.022028,3.140280
06.wav,1.280000,4.100559,3.370011,2.804893,1.875203,4.619073,7.192801,2.859907,3.168291,4.013725,4.059359
06.wav,1.300000,5.653518,4.051957,4.752363,4.955460,4.719789,4.311735,1.690657,2.829472,2.751126,1.909274
06.wav,1.320000,4.230522,0.363656,2.906637,5.582978,4.247557,6.464728,5.818896,5.497412,6.651324,5.254146
06.wav,1.340000,4.800927,3.509658,2.413624,0.738722,3.002925,2.466787,5.192998,1.599067,6.184395,4.427057
06.wav,1.360000,2.879369,1.152254,1.841398,1.408933,3.183545,6.748859,2.540018,3.979269,4.224991,3.648361
06.wav,1.380000,2.604851,2.048075,2.325867,2.399914,6.952162,3.070098,3.348525,5.807521,6.032536,5.939720
06.wav,1.400000,2.366029,4.381660,3.870136,1.826747,3.523488,2.774257,5.543384,2.787689,3.780019,4.630084
06.wav,1.420000,4.932167,1.548480,4.582128,4.068705,5.680023,6.384097,6.275070,4.658103,4.465703,4.093668
06.wav,1.440000,3.461320,2.762113,2.688900,1.484164,6.822522,7.243840,3.141441,2.024235,4.521729,4.479572
06.wav,1.460000,1.858179,2.012035,1.575510,1.886444,4.066024,6.720510,5.860284,4.700984,6.360704,5.823999
06.wav,1.480000,2.856424,4.863498,2.610822,3.785461,4.697187,7.283924,5.133545,4.659475,4.300319,2.903342
06.wav,1.500000,2.044054,1.897200,4.633514,3.829919,6.657623,7.420064,3.124337,5.735522,5.486762,2.840564
06.wav,1.520000,2.843669,1.220375,3.928608,1.608785,6.822848,5.842496,2.525373,5.063572,5.683917,4.589538
06.wav,1.540000,4.445107,1.500463,3.847703,4.460932,5.161669,2.471755,4.229974,5.439959,2.315736,1.684246
06.wav,1.560000,2.933962,3.663006,4.079507,3.652160,6.458504,6.726738,2.860372,1.613851,2.893620,1.301546
06.wav,1.580000,3.936877,2.353673,4.052449,0.927276,5.934942,3.782104,5.242299,4.577323,5.587905,3.323324
06.wav,1.600000,1.854985,3.775761,2.751839,1.014960,4.518357,3.443039,5.494050,2.435903,6.189083,3.521166
06.wav,1.620000,1.059319,0.540469,1.724413,5.503960,2.755789,4.477388,5.012172,1.404686,4.662901,5.864561
06.wav,1.640000,3.636409,4.325366,0.259213,2.259387,2.980227,6.206429,6.457627,4.300719,2.245910,4.801825
06.wav,1.660000,1.126065,1.546030,0.526217,3.581305,4.417468,5.020076,3.086480,2.014359,5.437068,4.208746
06.wav,1.680000,3.006857,0.150781,0.838176,4.544930,2.504307,7.125320,5.816217,4.928006,4.029986,1.485366
06.wav,1.700000,2.972361,3.903076,4.505043,4.747297,3.834119,2.771283,2.957139,1.672938,2.542012,5.289282
06.wav,1.720000,3.448977,1.754775,2.535541,2.043529,5.777814,2.974871,5.264185,5.113337,6.936840,5.607246
06.wav,1.740000,1.250272,0.129296,1.585715,4.189799,5.174077,3.484920,4.965284,2.362991,4.094731,5.077759
06.wav,1.760000,4.995227,0.928420,3.424419,3.394298,4.193301,5.882490,2.320792,3.401350,5.635728,2.955358
06.wav,1.780000,2.218883,4.547640,3.507614,1.610651,2.462904,4.257485,4.777834,5.224562,5.492255,5.085256
06.wav,1.800000,3.319730,3.447982,0.167485,1.716126,5.933937,4.066218,5.969333,1.499630,3.020983,4.524565
06.wav,1.820000,1.360404,1.198485,5.014592,1.605806,6.496889,3.498175,6.088497,2.630774,6.453965,4.158362
06.wav,1.840000,2.730232,3.133839,1.046140,2.755815,2.647625,5.783386,3.439259,3.664632,4.211182,5.716269
06.wav,1.860000,1.994889,3.817504,1.099476,2.713921,4.236890,6.807970,3.330523,3.049683,6.049711,2.875759
06.wav,1.880000,3.277439,4.895017,0.801595,2.227027,2.425962,3.428730,3.733858,3.393135,3.034798,5.116257
06.wav,1.900000,3.274900,1.825929,4.614774,2.764804,6.868923,5.254878,4.887662,4.604856,3.763827,2.816169
06.wav,1.920000,3.212730,4.105458,0.981486,4.507944,6.592183,2.984605,4.283249,4.415124,2.447503,5.005781
06.wav,1.940000,5.621184,1.079225,2.883602,4.796109,2.593632,4.304088,6.323833,1.392765,5.207797,3.488882
06.wav,1.960000,4.729031,3.054085,2.631236,2.535489,6.279303,5.557026,2.012120,1.641373,6.122706,1.202568
06.wav,1.980000,1.616377,4.594817,4.543814,1.347477,7.074330,3.624983,2.700795,4.518547,5.663586,3.105232
06.wav,2.000000,3.532717,4.749023,4.566517,0.777769,3.088864,5.209104,2.696961,3.381453,2.735835,3.705052
06.wav,2.020000,4.468669,3.161631,4.665817,4.508022,2.627508,6.418509,5.936204,3.333247,4.420846,1.033094
06.wav,2.040000,1.280283,3.181858,0.454423,2.687765,4.145673,5.771254,5.153120,5.957871,6.251907,5.844596
06.wav,2.060000,1.455190,4.179502,4.067562,2.774417,2.519794,6.992894,4.862340,4.992830,3.281385,3.185153
06.wav,2.080000,3.547108,4.861504,0.149069,2.400141,4.127971,2.829979,3.241339,1.764130,6.579589,4.978699
06.wav,2.100000,4.378275,4.074978,4.565225,5.122007,5.197019,6.461023,3.782337,3.794049,2.330243,3.175387
06.wav,2.120000,2.692038,4.543303,4.328618,3.382424,7.312661,4.826997,2.831302,4.682212,6.319196,3.728201
06.wav,2.140000,1.335790,1.857134,0.952545,2.829452,6.401200,4.022287,6.221566,5.895383,3.501918,1.113354
06.wav,2.160000,4.016494,4.631387,2.084091,2.645318,5.636273,6.070456,5.938925,1.586100,5.016475,1.490157
06.wav,2.180000,3.407674,3.546875,0.345867,2.624776,6.498895,3.681672,2.877263,5.064976,4.972102,3.751362
06.wav,2.200000,1.756040,4.382538,0.522403,4.657207,4.322331,3.565800,3.387881,1.475141,5.066999,5.928699
06.wav,2.220000,4.692183,3.427824,2.728931,0.908355,5.144127,5.982054,2.221520,2.925199,6.452266,4.960854
06.wav,2.240000,2.455542,3.335763,3.626395,1.330086,5.676366,7.409088,5.543846,1.449623,6.495299,3.630645
06.wav,2.260000,1.323592,2.214819,1.100266,2.201903,6.343160,6.888678,3.783557,4.323361,4.536921,4.405443
06.wav,2.280000,5.362056,3.278224,2.731700,3.492143,3.865045,6.965636,3.693473,3.775417,4.543927,3.591528
06.wav,2.300000,4.378799,0.625392,3.488691,2.482444,2.977289,3.514289,1.989951,3.413320,5.307791,4.892833
06.wav,2.320000,2.650468,0.879214,4.685677,1.805470,3.419782,5.180085,5.060022,2.634797,5.830021,5.251644
06.wav,2.340000,3.201600,2.162674,4.462719,4.189824,7.382914,4.055522,6.270407,4.618570,2.110366,3.397091
06.wav,2.360000,1.832509,1.186328,3.273703,1.852915,5.497435,6.641931,4.717985,6.035963,5.707268,4.684812
06.wav,2.380000,5.195515,3.725818,4.267306,4.589561,6.077007,3.321987,1.580056,1.458979,6.467321,2.050212
06.wav,2.400000,5.352047,1.195234,2.327373,3.852757,6.750283,3.789948,4.501192,5.032155,6.406812,4.863649
06.wav,2.420000,5.693794,0.284208,1.570536,4.127063,5.693430,7.306409,2.143172,2.998343,3.827079,2.912250
06.wav,2.440000,4.800005,1.773914,1.179828,3.719213,2.494704,7.286197,3.376071,1.343784,6.422616,5.455529
06.wav,2.460000,4.854449,1.592317,3.555636,1.422009,6.237295,3.251964,3.168909,1.536434,6.183254,4.260241
06.wav,2.480000,0.858880,1.130332,3.480020,1.981367,6.030144,4.177931,1.640760,1.786785,5.045463,3.564959
06.wav,2.500000,3.430230,1.289032,0.173765,2.638368,5.204675,6.167351,4.094273,3.496855,6.118344,3.122408
06.wav,2.520000,2.060846,2.576827,3.329041,4.534463,6.615375,3.925373,2.247541,5.061789,6.226238,4.203467
06.wav,2.540000,0.861664,3.442624,4.434729,0.702035,5.945573,5.477082,2.845168,4.356466,2.777320,1.334240
06.wav,2.560000,2.776331,1.363179,4.685408,2.962336,7.289225,6.743820,5.938389,1.847149,2.693840,5.751023
06.wav,2.580000,1.266266,0.822705,3.877630,3.364423,5.474270,3.858904,1.723233,5.629173,3.647334,3.787983
06.wav,2.600000,3.405098,2.836636,1.257301,3.599307,6.451255,6.086614,1.861613,4.794288,3.792090,1.041574
06.wav,2.620000,3.488561,0.619907,5.040866,3.084999,5.853065,3.787541,3.198441,2.004822,6.041774,5.661002
06.wav,2.640000,5.322315,1.337112,1.639205,2.044261,7.288409,6.340366,1.693825,3.140572,4.559882,2.229241
06.wav,2.660000,3.013383,0.475834,2.746478,2.683879,2.830709,7.134295,4.769075,5.441233,3.968988,4.269024
06.wav,2.680000,3.582629,3.191865,4.975277,4.967084,7.358903,4.107537,4.027336,4.723100,2.098699,4.581830
06.wav,2.700000,3.801616,0.512909,1.207187,2.915394,3.353835,6.635335,4.975730,1.411116,4.373741,5.296792
06.wav,2.720000,5.503876,2.734769,1.713266,4.401175,5.122378,3.307473,3.230698,3.873695,3.968635,2.014145
06.wav,2.740000,1.571256,2.592455,0.368511,3.652319,6.471734,4.432508,5.547349,2.147524,4.533325,5.533152
06.wav,2.760000,0.966117,0.862831,4.063996,2.294482,6.989463,2.488236,3.535507,4.258489,4.207484,2.804535
06.wav,2.780000,1.677842,1.663210,2.745699,2.556028,4.724163,7.371323,4.194387,2.251406,2.226827,1.983825
06.wav,2.800000,5.389709,1.019557,1.149299,5.587482,5.597275,3.866174,4.321884,3.537024,4.074552,4.140091
06.wav,2.820000,5.778613,4.817936,4.883216,4.626784,3.847488,2.989998,4.009724,6.042166,2.643920,5.454136
06.wav,2.840000,2.101159,4.282999,0.962674,2.805018,2.556356,7.149035,4.226638,2.817637,2.260967,4.523565
06.wav,2.860000,5.635880,3.320065,3.837745,4.875021,7.009882,2.950223,3.523501,5.500377,3.893680,3.477566
06.wav,2.880000,4.443654,3.527493,4.494294,2.342394,4.102687,2.798039,4.948056,4.110300,2.261634,2.775756
06.wav,2.900000,5.513783,3.311571,2.131000,1.089997,5.133776,5.642102,4.604351,4.033427,4.115887,2.768078
06.wav,2.920000,2.047562,0.588530,4.249514,4.075249,5.277890,3.504557,4.979354,3.772502,5.204849,4.780170
06.wav,2.940000,4.031598,0.791430,2.630864,0.716544,4.940321,5.925635,5.736662,4.719467,3.765516,3.377009
06.wav,2.960000,3.918339,1.717010,1.482701,3.886954,3.855116,3.112302,3.767688,4.574273,4.965567,3.093373
06.wav,2.980000,3.784107,1.255173,4.363595,2.451998,3.675688,3.793447,6.531665,4.130660,2.443480,4.602161
06.wav,3.000000,5.277469,4.457761,1.132450,2.277791,4.640810,4.863842,2.020596,1.378194,3.181173,4.906606
06.wav,3.020000,3.854068,1.211228,4.571071,2.783556,6.791134,2.484029,3.742147,3.049629,3.993104,4.474327
06.wav,3.040000,3.562461,1.275313,0.513155,1.893392,7.248037,2.526937,5.919696,2.388231,3.279967,3.528594
06.wav,3.060000,5.196720,2.950856,4.586972,4.801527,2.651302,3.643814,3.442772,4.123534,2.589008,2.500572
06.wav,3.080000,2.997537,3.491794,2.992318,4.364761,5.257051,3.725134,6.049018,3.787365,2.517809,1.254873
06.wav,3.100000,0.963524,0.208980,1.595031,1.983006,3.525968,4.905406,5.007014,2.474116,5.805743,4.390885
06.wav,3.120000,2.955899,4.892588,2.578515,3.274438,3.457423,3.120583,1.895369,5.685676,3.894045,3.415203
06.wav,3.140000,3.645118,4.211921,4.758771,4.125727,5.352481,2.688983,2.618402,5.189596,5.895176,2.566249
06.wav,3.160000,4.477086,0.852316,4.679961,2.071579,5.070062,7.068981,4.830696,1.905820,2.770345,3.182228
06.wav,3.180000,4.089470,0.980967,3.280053,5.011606,5.810219,5.398077,5.958563,1.683490,6.406652,5.965413
06.wav,3.200000,2.292619,2.295710,0.483856,4.694369,6.282296,7.147146,2.579310,1.503743,5.860263,3.289191
06.wav,3.220000,2.152924,0.493117,4.762634,4.084836,6.013121,6.750901,2.889394,3.789682,2.140624,3.100468
06.wav,3.240000,4.154106,4.614097,1.582800,1.189359,5.202930,5.649441,5.847966,5.382208,4.919523,4.033289
06.wav,3.260000,0.872664,1.254749,1.769380,2.827441,5.763397,5.400776,2.674715,1.524066,2.326142,1.412031
06.wav,3.280000,1.569955,3.508868,2.116831,3.902136,4.081793,7.006067,5.600942,3.155045,4.514659,5.840405
06.wav,3.300000,4.504157,4.266874,2.056166,1.956444,7.276178,2.926745,5.840144,2.070788,5.168555,1.231778
06.wav,3.320000,3.816174,3.995172,4.458620,4.774377,6.750310,6.706167,4.461419,3.724918,4.670475,5.024148
06.wav,3.340000,2.018426,4.241109,1.702211,3.240458,6.543402,5.228621,4.852037,4.253967,3.865261,2.810348
06.wav,3.360000,3.008055,3.485256,2.690385,5.651680,7.139529,4.417223,5.731220,3.827686,2.632152,3.174829
06.wav,3.380000,3.068218,3.192647,0.759676,1.498797,3.701745,3.265935,2.304195,3.920147,4.091576,2.896239
06.wav,3.400000,4.700736,3.480405,4.686328,1.412323,5.604808,2.811066,4.223403,5.154938,2.125979,5.471805
06.wav,3.420000,5.782580,1.717286,3.715399,0.768044,2.748107,6.984219,5.145649,1.969547,5.335158,5.599249
06.wav,3.440000,4.459647,2.301268,4.368158,3.502165,4.698982,4.828275,2.865941,5.398912,6.557065,1.255922
06.wav,3.460000,5.055909,1.822105,4.960039,4.641671,3.026002,4.664078,5.089967,3.148297,3.904552,5.244302
06.wav,3.480000,1.452988,0.620933,0.747080,0.896678,2.645345,3.992824,4.220800,5.740652,4.604981,2.239592
06.wav,3.500000,1.811868,0.707022,4.447748,2.015370,6.822906,4.420384,4.555458,5.978461,4.161995,5.630222
06.wav,3.520000,4.562922,2.956661,4.597231,2.411968,5.300873,4.396229,5.846693,5.622055,3.244896,5.991537
06.wav,3.540000,2.865658,2.627322,1.497874,4.024662,3.536675,4.275349,6.529681,2.436759,1.974598,1.454773
06.wav,3.560000,2.969118,2.143316,2.864370,5.137897,5.985642,3.210985,1.786200,5.484879,6.108857,3.232949
06.wav,3.580000,3.294875,0.433786,2.368986,2.440689,7.071548,3.623172,5.308466,5.235226,4.153190,2.125433
06.wav,3.600000,5.137009,0.499930,4.741048,5.443667,4.517038,3.068267,4.341302,1.246930,3.631578,1.179769
06.wav,3.620000,4.385462,0.776091,0.177204,5.647427,4.550610,5.290502,6.529230,6.030176,2.905900,4.162433
06.wav,3.640000,1.100666,4.253429,4.271167,3.103761,5.492671,3.347365,3.607688,6.191863,3.603812,4.311763
